player_name,season,games,minutes,per,ts_pct,usg_pct,bpm,vorp
Luke Kornet,2022,1.0,3.0,-5.0,0.0,14.2,-24.7,0.0
Luke Kornet,2022,12.0,85.0,18.8,0.582,11.6,2.1,0.1
Chris Silva,2022,10.0,91.0,11.6,0.641,13.8,-4.9,-0.1
Chris Silva,2022,1.0,3.0,3.8,,0.0,-5.8,0.0
Chris Silva,2022,9.0,88.0,11.9,0.641,14.3,-4.9,-0.1
Tyler Johnson,2022,6.0,91.0,7.1,0.425,10.5,-3.0,0.0
Tyler Johnson,2022,3.0,38.0,9.4,0.55,13.0,-2.0,0.0
Tyler Johnson,2022,3.0,53.0,5.5,0.3,8.8,-3.8,0.0
Devon Dotson,2022,11.0,85.0,9.8,0.538,16.6,-4.9,-0.1
Udonis Haslem,2022,13.0,83.0,8.6,0.495,20.0,-7.1,-0.1
Wes Iwundu,2022,3.0,82.0,7.1,0.557,11.1,-6.8,-0.1
Bol Bol,2022,14.0,81.0,13.5,0.565,18.0,-1.0,0.0
Carsen Edwards,2022,4.0,79.0,5.5,0.378,19.2,-9.3,-0.1
Ryan Arcidiacono,2022,10.0,76.0,6.1,0.667,8.6,-4.6,-0.1
Tyrone Wallace,2022,6.0,75.0,2.5,0.383,13.9,-8.2,-0.1
Isaiah Todd,2022,12.0,74.0,4.7,0.349,19.6,-6.9,-0.1
Trevelin Queen,2022,10.0,74.0,18.2,0.619,23.9,1.9,0.1
Aleem Ford,2022,5.0,74.0,0.5,0.35,14.0,-11.4,-0.2
Quinndary Weatherspoon,2022,11.0,73.0,12.0,0.647,15.7,-4.4,0.0
Yves Pons,2022,12.0,71.0,5.9,0.385,10.3,-6.6,-0.1
Rayjon Tucker,2022,5.0,71.0,17.7,0.869,7.9,3.5,0.1
Rayjon Tucker,2022,3.0,29.0,13.6,0.798,5.7,1.9,0.0
Rayjon Tucker,2022,2.0,42.0,20.5,0.901,9.5,4.6,0.1
Isaac Bonga,2022,15.0,69.0,8.7,0.363,11.5,-0.4,0.0
Brandon Knight,2022,5.0,65.0,13.0,0.561,22.5,-4.6,0.0
B.J. Johnson,2022,4.0,65.0,12.1,0.52,16.7,-4.7,0.0
Kai Jones,2022,21.0,63.0,9.2,0.628,15.9,-6.6,-0.1
RJ Nembhard Jr.,2022,14.0,63.0,8.0,0.38,16.0,-6.0,-0.1
Malik Fitts,2022,15.0,63.0,10.7,0.553,14.6,-1.1,0.0
Malik Fitts,2022,7.0,35.0,-1.6,0.333,13.7,-9.8,-0.1
Malik Fitts,2022,8.0,28.0,26.1,0.75,15.7,9.8,0.1
Brodric Thomas,2022,12.0,60.0,10.0,0.52,19.2,-2.8,0.0
Tacko Fall,2022,11.0,59.0,11.3,0.398,13.6,-3.4,0.0
Sam Merrill,2022,6.0,58.0,7.5,0.485,19.6,-5.6,-0.1
Gabriel Deck,2022,7.0,56.0,11.5,0.643,12.3,-2.5,0.0
James Ennis III,2022,7.0,56.0,17.7,0.553,22.0,-1.1,0.0
James Ennis III,2022,2.0,14.0,14.7,0.357,21.5,-1.1,0.0
James Ennis III,2022,2.0,28.0,26.3,0.784,21.6,4.0,0.0
James Ennis III,2022,3.0,14.0,3.7,0.311,23.3,-11.1,0.0
D.J. Wilson,2022,4.0,54.0,27.9,0.773,17.0,5.0,0.1
Myles Powell,2022,11.0,52.0,0.2,0.364,18.0,-12.7,-0.1
Mason Jones,2022,4.0,51.0,17.8,0.625,19.0,-0.9,0.0
Tremont Waters,2022,3.0,50.0,5.4,0.357,15.5,-7.7,-0.1
Tremont Waters,2022,2.0,42.0,5.1,0.333,16.3,-8.1,-0.1
Tremont Waters,2022,1.0,8.0,7.3,0.5,11.1,-5.4,0.0
Cameron McGriff,2022,3.0,46.0,12.5,0.47,14.0,-4.0,0.0
Miye Oni,2022,16.0,44.0,0.4,0.265,10.3,-7.9,-0.1
Gabriel Lundberg,2022,4.0,44.0,7.7,0.342,21.5,-4.8,0.0
Vernon Carey Jr.,2022,7.0,44.0,15.8,0.534,21.6,-7.5,-0.1
Vernon Carey Jr.,2022,4.0,17.0,17.2,0.546,20.8,-8.0,0.0
Vernon Carey Jr.,2022,3.0,27.0,15.0,0.526,22.1,-7.3,0.0
Jared Harper,2022,5.0,43.0,36.9,0.666,29.7,17.3,0.2
Cameron Oliver,2022,2.0,43.0,21.4,0.705,16.6,1.7,0.0
Robert Woodard II,2022,12.0,42.0,2.1,0.207,18.3,-10.4,-0.1
Sharife Cooper,2022,13.0,39.0,-5.4,0.25,21.3,-16.3,-0.1
Cassius Winston,2022,7.0,39.0,6.0,0.549,18.0,-9.3,-0.1
Xavier Sneed,2022,9.0,39.0,0.4,0.25,11.0,-10.6,-0.1
Xavier Sneed,2022,2.0,8.0,-7.1,0.0,10.2,-19.9,0.0
Xavier Sneed,2022,7.0,31.0,2.4,0.313,11.2,-8.2,0.0
Nik Stauskas,2022,8.0,39.0,10.5,0.541,20.0,-3.6,0.0
Nik Stauskas,2022,2.0,24.0,13.1,0.564,18.1,-1.3,0.0
Nik Stauskas,2022,6.0,15.0,6.2,0.509,23.1,-7.3,0.0
Petr Cornelie,2022,13.0,38.0,9.6,0.418,24.0,-8.8,-0.1
Darren Collison,2022,3.0,37.0,-0.2,0.286,9.3,-10.9,-0.1
Justin Jackson,2022,7.0,37.0,7.7,0.472,19.7,-3.3,0.0
Justin Jackson,2022,1.0,2.0,22.7,0.532,41.4,-2.5,0.0
Justin Jackson,2022,6.0,35.0,6.8,0.464,18.4,-3.4,0.0
Marko Simonovic,2022,9.0,35.0,10.2,0.428,27.5,-11.1,-0.1
Cheick Diallo,2022,3.0,31.0,12.3,0.517,16.1,-7.5,0.0
Micah Potter,2022,3.0,31.0,13.6,0.505,17.8,-7.1,0.0
Juwan Morgan,2022,2.0,31.0,8.3,0.833,4.1,-7.1,0.0
Juwan Morgan,2022,1.0,27.0,9.5,0.833,4.8,-7.3,0.0
Juwan Morgan,2022,1.0,4.0,0.0,,0.0,-6.0,0.0
Jordan Schakel,2022,4.0,30.0,-1.2,0.21,19.1,-13.0,-0.1
Daniel Oturu,2022,3.0,27.0,13.4,0.549,13.0,-5.2,0.0
Deividas Sirvydis,2022,3.0,27.0,0.1,0.15,15.9,-8.7,0.0
Mac McClung,2022,2.0,25.0,5.2,0.621,16.3,-9.6,0.0
Mac McClung,2022,1.0,3.0,8.7,1.0,29.4,-15.3,0.0
Mac McClung,2022,1.0,22.0,4.7,0.551,14.5,-8.8,0.0
Shaquille Harrison,2022,2.0,23.0,4.6,0.333,15.0,-8.3,0.0
Carlik Jones,2022,5.0,23.0,-1.8,0.202,25.1,-15.5,-0.1
Carlik Jones,2022,3.0,19.0,-4.0,0.127,25.8,-17.3,-0.1
Carlik Jones,2022,2.0,4.0,8.9,0.5,21.9,-6.7,0.0
Chandler Hutchison,2022,6.0,22.0,1.0,0.694,13.5,-8.5,0.0
Damyean Dotson,2022,2.0,21.0,6.4,0.5,8.3,-4.9,0.0
Gabe York,2022,2.0,21.0,12.7,0.435,20.8,-1.5,0.0
Joel Ayayi,2022,7.0,20.0,3.4,0.167,13.3,-6.0,0.0
Jay Huff,2022,4.0,20.0,0.6,0.0,8.6,-7.4,0.0
McKinley Wright IV,2022,5.0,19.0,9.5,0.833,8.8,-4.2,0.0
George King,2022,4.0,19.0,-12.3,0.085,16.3,-20.1,-0.1
Norvel Pelle,2022,3.0,19.0,12.2,0.6,16.0,-7.1,0.0
Wayne Selden,2022,3.0,19.0,4.3,0.434,13.3,-5.9,0.0
Craig Sword,2022,3.0,19.0,14.2,0.75,11.7,1.4,0.0
Eugene Omoruyi,2022,4.0,18.0,17.0,0.518,16.9,4.0,0.0
Emanuel Terry,2022,3.0,18.0,-0.1,0.0,23.9,-18.3,-0.1
Scotty Hopson,2022,1.0,18.0,0.1,0.5,14.4,-11.6,0.0
Aaron Henry,2022,6.0,17.0,-7.4,0.2,18.5,-16.5,-0.1
Trayvon Palmer,2022,1.0,17.0,-5.7,0.0,5.0,-15.0,-0.1
Dakota Mathias,2022,6.0,16.0,11.0,0.5,15.4,0.3,0.0
Jaylen Morris,2022,3.0,16.0,-11.4,0.129,23.1,-21.5,-0.1
Sekou Doumbouya,2022,2.0,16.0,40.7,0.717,31.6,18.8,0.1
Jemerrio Jones,2022,2.0,15.0,14.8,0.667,8.6,-1.0,0.0
Moses Wright,2022,4.0,14.0,18.3,0.47,17.1,1.4,0.0
Moses Wright,2022,1.0,1.0,31.2,,0.0,24.2,0.0
Moses Wright,2022,3.0,13.0,17.3,0.47,18.4,-0.3,0.0
Cat Barber,2022,3.0,13.0,-11.2,0.0,22.7,-23.5,-0.1
Jarron Cumberland,2022,3.0,12.0,8.4,0.5,7.2,-6.6,0.0
JaQuori McLaughlin,2022,4.0,11.0,-2.9,0.0,8.2,-13.6,0.0
Rob Edwards,2022,2.0,11.0,-0.8,0.375,19.6,-11.2,0.0
Emmanuel Mudiay,2022,2.0,11.0,12.3,0.399,18.6,-1.2,0.0
Tre Scott,2022,2.0,11.0,20.4,0.5,24.1,-3.0,0.0
Shaq Buchanan,2022,2.0,10.0,0.6,0.25,24.6,-10.7,0.0
DaQuan Jeffries,2022,3.0,9.0,8.4,0.5,9.1,-4.9,0.0
Jon Teske,2022,3.0,8.0,1.5,0.0,9.6,-4.8,0.0
Feron Hunt,2022,2.0,8.0,-3.0,0.0,16.4,-11.3,0.0
Anthony Lamb,2022,2.0,8.0,-0.5,0.0,10.6,-8.0,0.0
M.J. Walker,2022,2.0,8.0,-3.3,0.0,21.5,-9.6,0.0
Malik Newman,2022,1.0,8.0,28.6,0.68,38.1,6.4,0.0
Paris Bass,2022,2.0,7.0,13.9,0.436,54.6,-12.4,0.0
Scottie Lewis,2022,2.0,7.0,14.6,0.568,5.3,6.0,0.0
Jaysean Paige,2022,1.0,7.0,-22.2,0.0,24.5,-31.5,0.0
Jordan Goodwin,2022,2.0,6.0,-20.4,0.0,22.2,-34.1,0.0
Jaden Springer,2022,2.0,6.0,26.4,1.0,15.0,17.1,0.0
Arnoldas Kulboka,2022,2.0,5.0,-10.7,0.0,8.5,-21.8,0.0
Zylan Cheatham,2022,1.0,5.0,-23.8,0.0,26.1,-30.6,0.0
Matt Ryan,2022,1.0,5.0,3.5,0.3,44.0,-13.7,0.0
Tyrell Terry,2022,2.0,3.0,20.0,1.0,13.7,-1.0,0.0
Javin DeLaurier,2022,1.0,3.0,15.6,,0.0,7.0,0.0
Jaime Echenique,2022,1.0,3.0,0.0,,0.0,-8.5,0.0
Nate Hinton,2022,2.0,2.0,-45.2,0.0,42.8,-42.6,0.0
David Johnson,2022,2.0,2.0,-20.0,0.0,21.4,-27.7,0.0
Jordan Bell,2022,1.0,2.0,29.9,,0.0,2.7,0.0
Tyler Hall,2022,1.0,2.0,0.0,,0.0,-8.5,0.0
Joe Johnson,2022,1.0,2.0,38.7,1.0,22.0,15.0,0.0
C.J. Miles,2022,1.0,2.0,-7.8,,0.0,-16.3,0.0
Matt Mooney,2022,1.0,2.0,-20.0,0.0,43.8,-22.3,0.0
Ahmad Caver,2022,1.0,1.0,76.2,1.0,42.8,36.9,0.0
Sam Dekker,2022,1.0,1.0,0.0,,0.0,-9.6,0.0
DeJon Jarreau,2022,1.0,1.0,0.0,,0.0,-8.0,0.0
Ade Murkey,2022,1.0,1.0,0.0,,0.0,-9.7,0.0
League Average,2022,,,,0.566,19.9,,
Mikal Bridges,2023,83.0,2963.0,16.8,0.587,22.6,1.7,2.8
Mikal Bridges,2023,56.0,2040.0,14.8,0.574,19.2,1.0,1.6
Mikal Bridges,2023,27.0,923.0,21.3,0.607,30.3,3.3,1.2
Anthony Edwards,2023,79.0,2842.0,17.4,0.564,29.9,1.0,2.1
Zach LaVine,2023,77.0,2768.0,19.0,0.607,28.3,1.9,2.7
Nikola Vučević,2023,82.0,2746.0,19.1,0.594,21.9,2.7,3.2
Julius Randle,2023,77.0,2737.0,20.3,0.581,29.5,3.7,3.9
Domantas Sabonis,2023,79.0,2736.0,23.5,0.668,21.3,5.8,5.4
Jayson Tatum,2023,74.0,2732.0,23.7,0.607,32.7,5.5,5.1
Spencer Dinwiddie,2023,79.0,2725.0,16.0,0.573,22.1,0.7,1.8
Spencer Dinwiddie,2023,53.0,1808.0,16.1,0.599,21.9,0.9,1.3
Spencer Dinwiddie,2023,26.0,917.0,15.8,0.523,22.5,0.2,0.5
Evan Mobley,2023,79.0,2715.0,17.9,0.591,20.2,1.7,2.5
Dejounte Murray,2023,74.0,2693.0,17.0,0.54,24.4,1.0,2.1
DeMar DeRozan,2023,74.0,2682.0,20.6,0.592,27.8,2.0,2.6
Scottie Barnes,2023,77.0,2678.0,15.5,0.524,20.3,0.4,1.6
Harrison Barnes,2023,82.0,2662.0,14.1,0.632,17.1,-1.0,0.7
Pascal Siakam,2023,71.0,2652.0,20.3,0.565,27.2,3.1,3.4
CJ McCollum,2023,75.0,2649.0,15.6,0.541,26.4,0.8,1.9
Franz Wagner,2023,80.0,2609.0,15.9,0.589,23.5,-0.1,1.3
Jalen Green,2023,76.0,2602.0,14.5,0.538,28.1,-2.1,0.0
Bam Adebayo,2023,75.0,2598.0,20.1,0.592,25.2,1.5,2.3
Trae Young,2023,73.0,2541.0,22.0,0.573,32.6,3.3,3.4
Fred VanVleet,2023,69.0,2535.0,17.0,0.54,23.2,2.5,2.9
Buddy Hield,2023,80.0,2482.0,15.4,0.614,20.8,1.9,2.4
RJ Barrett,2023,73.0,2475.0,12.9,0.531,26.2,-3.1,-0.7
Jordan Poole,2023,82.0,2458.0,14.6,0.573,29.2,-1.9,0.1
Josh Hart,2023,76.0,2454.0,14.1,0.622,12.6,0.9,1.8
Josh Hart,2023,51.0,1704.0,12.7,0.586,12.6,-0.2,0.8
Josh Hart,2023,25.0,750.0,17.1,0.703,12.6,3.4,1.0
Jabari Smith Jr.,2023,79.0,2451.0,11.2,0.514,18.4,-3.7,-1.1
Trey Murphy III,2023,79.0,2448.0,15.2,0.65,16.6,1.8,2.3
Darius Garland,2023,69.0,2447.0,18.8,0.587,26.9,2.4,2.7
Tobias Harris,2023,74.0,2436.0,14.8,0.602,18.2,0.7,1.7
De'Aaron Fox,2023,73.0,2435.0,21.8,0.599,30.1,2.5,2.7
Donovan Mitchell,2023,68.0,2432.0,22.9,0.614,32.1,6.3,5.0
Paolo Banchero,2023,72.0,2430.0,14.9,0.529,27.5,-1.5,0.3
Jaden McDaniels,2023,79.0,2416.0,12.0,0.611,15.8,-1.2,0.5
Shai Gilgeous-Alexander,2023,68.0,2416.0,27.2,0.626,32.8,7.3,5.6
Royce O'Neale,2023,76.0,2409.0,9.2,0.538,13.6,-1.1,0.5
Jaylen Brown,2023,67.0,2405.0,19.1,0.581,31.4,1.3,2.0
Luka Dončić,2023,66.0,2391.0,28.7,0.609,37.6,8.9,6.6
OG Anunoby,2023,67.0,2386.0,14.6,0.586,19.5,0.4,1.5
Keegan Murray,2023,80.0,2382.0,12.3,0.597,15.8,-0.6,0.8
Kentavious Caldwell-Pope,2023,76.0,2381.0,11.5,0.598,14.1,-1.0,0.6
P.J. Washington,2023,73.0,2380.0,12.9,0.542,20.6,-1.3,0.4
Jalen Brunson,2023,68.0,2379.0,21.2,0.597,27.2,3.9,3.5
Brook Lopez,2023,78.0,2373.0,18.4,0.63,19.3,2.1,2.5
Josh Giddey,2023,76.0,2367.0,17.1,0.533,24.6,1.2,1.9
Reggie Bullock,2023,78.0,2364.0,7.7,0.577,10.0,-2.6,-0.4
Immanuel Quickley,2023,81.0,2344.0,16.3,0.578,20.9,1.7,2.1
Tyler Herro,2023,67.0,2337.0,15.3,0.566,25.6,0.6,1.6
Patrick Williams,2023,82.0,2323.0,11.2,0.576,15.7,-1.3,0.4
Nikola Jokić,2023,69.0,2323.0,31.5,0.701,27.2,13.0,8.8
Derrick White,2023,82.0,2319.0,15.4,0.604,17.7,2.4,2.6
Jaden Ivey,2023,74.0,2304.0,12.1,0.528,25.4,-3.3,-0.7
D'Angelo Russell,2023,71.0,2304.0,16.3,0.605,22.7,1.5,2.0
D'Angelo Russell,2023,54.0,1778.0,16.1,0.604,22.8,1.2,1.4
D'Angelo Russell,2023,17.0,526.0,17.1,0.61,22.6,2.4,0.6
Draymond Green,2023,73.0,2297.0,12.2,0.592,13.2,0.8,1.6
KJ Martin,2023,82.0,2292.0,15.4,0.635,16.4,-0.7,0.7
Joel Embiid,2023,66.0,2284.0,31.4,0.655,37.0,9.2,6.4
Bruce Brown,2023,80.0,2280.0,13.3,0.571,17.8,-0.5,0.9
Klay Thompson,2023,69.0,2279.0,14.7,0.576,26.4,-0.3,1.0
Jalen Williams,2023,75.0,2276.0,15.6,0.601,18.4,0.3,1.3
Lauri Markkanen,2023,66.0,2273.0,22.1,0.64,26.6,3.8,3.3
Max Strus,2023,80.0,2272.0,10.8,0.557,17.6,-1.7,0.2
Luguentz Dort,2023,74.0,2272.0,11.3,0.513,19.8,-3.0,-0.6
Nic Claxton,2023,76.0,2271.0,20.8,0.691,15.4,3.1,2.9
Jerami Grant,2023,63.0,2246.0,16.0,0.606,22.8,-0.2,1.0
Kyrie Irving,2023,60.0,2241.0,22.4,0.613,28.9,4.1,3.5
Kyrie Irving,2023,40.0,1478.0,21.6,0.604,29.7,3.8,2.2
Kyrie Irving,2023,20.0,763.0,24.0,0.634,27.4,4.9,1.3
Kyle Kuzma,2023,64.0,2239.0,14.3,0.544,27.9,-1.7,0.2
Caris LeVert,2023,74.0,2237.0,12.4,0.546,18.7,-0.2,1.0
Bennedict Mathurin,2023,78.0,2222.0,13.1,0.566,24.6,-3.7,-1.0
Terry Rozier,2023,63.0,2221.0,14.7,0.517,26.9,-0.6,0.8
Jarrett Allen,2023,68.0,2220.0,19.9,0.67,16.4,2.4,2.4
Dillon Brooks,2023,73.0,2214.0,9.4,0.494,21.8,-3.9,-1.1
Kevin Huerter,2023,75.0,2203.0,15.2,0.617,19.9,1.0,1.7
Jrue Holiday,2023,67.0,2183.0,19.2,0.586,25.0,3.1,2.8
Alperen Şengün,2023,75.0,2171.0,19.7,0.599,21.4,1.4,1.9
Anfernee Simons,2023,62.0,2171.0,14.8,0.581,25.1,-1.1,0.5
Ivica Zubac,2023,76.0,2170.0,16.7,0.661,14.8,-0.9,0.6
Killian Hayes,2023,76.0,2154.0,10.2,0.455,20.5,-3.8,-1.0
Tim Hardaway Jr.,2023,71.0,2152.0,12.1,0.554,20.6,-1.8,0.1
De'Anthony Melton,2023,77.0,2150.0,12.7,0.566,16.4,0.9,1.6
Rudy Gobert,2023,70.0,2148.0,18.9,0.675,16.3,0.7,1.4
Jimmy Butler,2023,64.0,2138.0,27.6,0.647,25.6,8.7,5.8
James Harden,2023,58.0,2135.0,21.6,0.607,25.0,5.4,4.0
Jamal Murray,2023,65.0,2133.0,18.0,0.571,26.1,1.3,1.8
John Collins,2023,71.0,2130.0,13.6,0.593,17.1,-1.3,0.4
Saddiq Bey,2023,77.0,2129.0,14.6,0.564,20.2,-0.3,0.9
Saddiq Bey,2023,52.0,1500.0,14.3,0.552,21.3,-0.7,0.5
Saddiq Bey,2023,25.0,629.0,15.2,0.599,17.4,0.5,0.4
De'Andre Hunter,2023,67.0,2126.0,11.5,0.563,19.7,-3.3,-0.7
Russell Westbrook,2023,73.0,2126.0,16.1,0.513,27.7,0.2,1.2
Russell Westbrook,2023,52.0,1491.0,15.3,0.496,28.8,-0.1,0.7
Russell Westbrook,2023,21.0,635.0,17.8,0.562,25.2,0.8,0.5
Quentin Grimes,2023,71.0,2121.0,11.7,0.619,14.4,-0.1,1.0
Kristaps Porziņģis,2023,65.0,2120.0,23.1,0.627,27.4,4.3,3.4
Gary Trent Jr.,2023,66.0,2118.0,15.0,0.56,21.7,0.2,1.2
Damian Lillard,2023,58.0,2107.0,26.7,0.645,33.8,7.1,4.9
Ayo Dosunmu,2023,80.0,2098.0,10.2,0.567,14.9,-2.5,-0.2
Corey Kispert,2023,74.0,2093.0,11.5,0.657,14.1,-1.5,0.2
Malik Beasley,2023,81.0,2093.0,10.9,0.531,21.1,-2.0,0.0
Malik Beasley,2023,55.0,1472.0,11.5,0.535,21.2,-1.6,0.2
Malik Beasley,2023,26.0,621.0,9.7,0.521,20.9,-2.9,-0.1
Caleb Martin,2023,71.0,2077.0,11.4,0.571,14.4,-1.2,0.4
Andrew Nembhard,2023,75.0,2073.0,10.0,0.528,16.1,-3.2,-0.6
Keldon Johnson,2023,63.0,2063.0,15.3,0.551,27.9,-1.8,0.1
Aaron Gordon,2023,68.0,2055.0,19.5,0.617,21.1,2.1,2.1
Mason Plumlee,2023,79.0,2054.0,19.6,0.689,15.2,2.2,2.2
Mason Plumlee,2023,56.0,1597.0,20.0,0.673,15.7,2.4,1.8
Mason Plumlee,2023,23.0,457.0,18.2,0.761,13.7,1.4,0.4
Grant Williams,2023,79.0,2045.0,10.3,0.605,13.1,-1.1,0.5
Deandre Ayton,2023,67.0,2035.0,19.9,0.617,22.9,0.9,1.5
Mike Conley,2023,67.0,2029.0,14.7,0.583,16.3,0.9,1.5
Mike Conley,2023,43.0,1276.0,13.9,0.552,16.1,0.2,0.7
Mike Conley,2023,24.0,753.0,16.1,0.631,16.8,2.0,0.7
Giannis Antetokounmpo,2023,63.0,2024.0,29.0,0.605,38.8,8.5,5.4
Kevin Porter Jr.,2023,59.0,2024.0,16.2,0.565,24.3,0.6,1.3
Deni Avdija,2023,76.0,2020.0,11.2,0.535,16.7,-2.3,-0.1
Tyrese Maxey,2023,60.0,2016.0,17.0,0.605,24.1,0.6,1.3
Dorian Finney-Smith,2023,66.0,2009.0,9.2,0.523,13.2,-2.0,0.0
Dorian Finney-Smith,2023,40.0,1288.0,10.0,0.557,12.8,-1.1,0.3
Dorian Finney-Smith,2023,26.0,721.0,7.7,0.466,13.9,-3.7,-0.3
Jordan Clarkson,2023,61.0,1988.0,14.7,0.558,27.8,-1.4,0.3
Dennis Schröder,2023,66.0,1986.0,11.5,0.545,18.6,-2.9,-0.4
Tre Jones,2023,68.0,1984.0,16.0,0.534,19.3,-1.0,0.5
Grayson Allen,2023,72.0,1972.0,12.3,0.612,14.6,0.1,1.0
Jonas Valančiūnas,2023,79.0,1968.0,19.3,0.61,23.4,-0.4,0.8
Eric Gordon,2023,69.0,1965.0,11.8,0.587,17.8,-1.9,0.1
Eric Gordon,2023,47.0,1418.0,11.4,0.572,18.1,-2.6,-0.2
Eric Gordon,2023,22.0,547.0,13.1,0.629,17.0,0.0,0.3
Kevon Looney,2023,82.0,1958.0,17.8,0.639,10.6,2.1,2.0
Kyle Anderson,2023,69.0,1957.0,14.8,0.583,14.4,2.5,2.2
Marcus Smart,2023,61.0,1957.0,12.1,0.538,17.8,-1.0,0.5
LeBron James,2023,55.0,1954.0,23.9,0.583,33.3,6.1,4.0
Herbert Jones,2023,66.0,1951.0,12.1,0.567,14.5,-0.3,0.8
Torrey Craig,2023,79.0,1948.0,11.6,0.566,13.0,-0.6,0.7
Ja Morant,2023,61.0,1948.0,23.3,0.557,34.9,5.7,3.8
Kelly Olynyk,2023,68.0,1942.0,14.4,0.643,17.8,0.4,1.2
Stephen Curry,2023,56.0,1941.0,24.1,0.656,31.0,7.5,4.7
Tyus Jones,2023,80.0,1940.0,16.0,0.546,17.7,1.6,1.7
Paul George,2023,56.0,1939.0,19.6,0.588,29.5,2.8,2.3
Al Horford,2023,63.0,1922.0,13.8,0.631,11.9,3.3,2.5
P.J. Tucker,2023,75.0,1920.0,5.7,0.566,6.5,-3.0,-0.5
Jalen McDaniels,2023,80.0,1913.0,11.8,0.557,17.2,-2.1,-0.1
Jalen McDaniels,2023,56.0,1494.0,11.6,0.551,17.5,-2.0,0.0
Jalen McDaniels,2023,24.0,419.0,12.5,0.58,16.1,-2.6,-0.1
Jakob Poeltl,2023,72.0,1906.0,21.0,0.635,18.2,1.9,1.9
Jakob Poeltl,2023,46.0,1199.0,19.7,0.625,18.6,0.9,0.9
Jakob Poeltl,2023,26.0,707.0,23.1,0.652,17.5,3.6,1.0
Anthony Davis,2023,56.0,1904.0,27.8,0.627,28.4,6.3,4.0
Donte DiVincenzo,2023,72.0,1894.0,12.8,0.593,15.1,0.7,1.3
Bojan Bogdanović,2023,59.0,1893.0,17.4,0.627,25.9,0.8,1.4
Chris Paul,2023,59.0,1889.0,17.7,0.555,19.2,3.2,2.5
Tyrese Haliburton,2023,56.0,1883.0,23.6,0.624,23.8,7.2,4.4
Jarred Vanderbilt,2023,78.0,1879.0,15.1,0.604,13.6,1.1,1.5
Jarred Vanderbilt,2023,52.0,1254.0,16.0,0.607,14.1,1.5,1.1
Jarred Vanderbilt,2023,26.0,625.0,13.2,0.598,12.5,0.2,0.4
Terance Mann,2023,81.0,1872.0,13.4,0.619,15.3,-0.2,0.8
Troy Brown Jr.,2023,76.0,1860.0,9.6,0.561,12.1,-1.0,0.5
Onyeka Okongwu,2023,80.0,1849.0,19.4,0.678,15.1,0.8,1.3
Austin Reaves,2023,64.0,1843.0,14.9,0.687,16.2,0.7,1.2
Desmond Bane,2023,58.0,1841.0,19.1,0.606,26.1,3.5,2.5
Devin Booker,2023,53.0,1835.0,22.0,0.601,31.8,4.2,2.9
Marcus Morris,2023,65.0,1825.0,10.5,0.534,17.6,-1.9,0.0
Myles Turner,2023,62.0,1825.0,20.0,0.651,22.0,2.1,1.9
Bobby Portis,2023,70.0,1818.0,17.8,0.575,21.7,0.7,1.2
Aaron Nesmith,2023,73.0,1816.0,10.5,0.566,16.8,-3.0,-0.4
Patrick Beverley,2023,67.0,1816.0,8.9,0.534,10.6,-1.2,0.3
Patrick Beverley,2023,45.0,1211.0,8.3,0.548,10.6,-1.8,0.1
Patrick Beverley,2023,22.0,605.0,10.1,0.506,10.5,-0.2,0.3
Jevon Carter,2023,81.0,1810.0,10.9,0.56,15.3,-0.6,0.6
Michael Porter Jr.,2023,62.0,1798.0,16.8,0.621,22.7,0.2,1.0
Naji Marshall,2023,77.0,1792.0,11.4,0.539,17.8,-1.9,0.1
Jaren Jackson Jr.,2023,63.0,1787.0,21.6,0.613,24.7,2.8,2.2
Shaedon Sharpe,2023,80.0,1779.0,11.5,0.568,19.0,-3.3,-0.6
Markelle Fultz,2023,60.0,1778.0,16.6,0.564,21.3,0.5,1.2
Tari Eason,2023,82.0,1767.0,15.2,0.525,19.3,-1.7,0.1
Gabe Vincent,2023,68.0,1759.0,9.0,0.533,17.5,-3.4,-0.6
Kawhi Leonard,2023,52.0,1748.0,23.9,0.623,27.0,6.1,3.5
Malcolm Brogdon,2023,67.0,1744.0,18.2,0.615,22.8,2.8,2.1
Christian Wood,2023,67.0,1738.0,20.6,0.624,26.4,1.7,1.6
Coby White,2023,74.0,1730.0,12.5,0.572,17.9,-0.8,0.5
Clint Capela,2023,65.0,1730.0,22.1,0.656,15.7,2.2,1.8
Malik Monk,2023,77.0,1719.0,16.6,0.587,25.8,0.3,1.0
Kyle Lowry,2023,55.0,1718.0,12.6,0.565,16.7,0.2,0.9
Nicolas Batum,2023,78.0,1709.0,11.0,0.594,11.5,0.5,1.0
Walker Kessler,2023,74.0,1703.0,21.5,0.702,13.3,2.9,2.1
Monte Morris,2023,62.0,1695.0,15.0,0.579,15.6,0.5,1.1
Wendell Carter Jr.,2023,57.0,1690.0,17.3,0.621,20.5,1.0,1.3
Santi Aldama,2023,77.0,1682.0,13.9,0.591,16.0,0.5,1.1
Bradley Beal,2023,50.0,1673.0,19.7,0.593,29.2,1.8,1.6
Kevin Durant,2023,47.0,1672.0,25.9,0.677,30.7,7.1,3.9
Kevin Durant,2023,39.0,1403.0,26.2,0.673,31.5,7.0,3.2
Kevin Durant,2023,8.0,269.0,24.3,0.697,26.8,8.0,0.7
